Tanggal Lahir,Pergawean,Status Kawin,Penghasilan per Tahun,Tanggungan Ortu,Tanggungan Anak,Mulai Berlangganan,Transaksi Terakhir,Sembako,Elektronik,Hobi,Pakaian,Buku,Kesehatan,Jml Transaksi Diskon,Jml Transaksi App,Jml Transaksi Web,Jml Transaksi Outlet,Jml Kunjungan App,Komplain,Pulau,Urutan Terima Penawaran
9/21/1944,Kepala Divisi,Cerai,"Rp55.614.000,- ",0,0,-2875,85,504558,13877,131560,8215,861,26702,1,9,4,6,7,Tidak pernah,Jawa,3
10/22/1949,Kepala Divisi,Menikah,"Rp156.924.000,- ",0,0,-2965,85,2558,1877,2560,1215,1861,1702,0,0,0,0,0,Tidak pernah,Sumatera,
2/7/1967,C-level,Berumahtangga,"Rp30.753.000,- ",1,1,-3014,85,12558,5877,25560,215,9861,30702,2,1,1,3,5,Tidak pernah,Sumatera,
7/17/1956,Manager,Berumahtangga,"Rp54.603.000,- ",1,1,-3016,85,145558,13877,46560,17215,2861,4702,6,4,2,4,7,Tidak pernah,Jawa,
11/7/1975,Karyawan,Berumahtangga,"Rp22.280.000,- ",1,0,-3067,85,2558,1877,4560,3215,1861,2702,1,1,0,2,8,Tidak pernah,Jawa,
12/11/1951,Manager,Berumahtangga,"Rp59.385.000,- ",1,1,-3088,85,135558,877,10560,215,4861,36702,2,3,1,4,5,Tidak pernah,Jawa,
8/17/1955,Karyawan,Menikah,"Rp76.998.000,- ",0,1,-3195,85,1449558,89877,161560,69215,35861,107702,2,11,8,8,6,Tidak pernah,Sumatera,4
7/20/1971,Manager,Berumahtangga,"Rp80.573.000,- ",0,0,-3284,85,829558,138877,430560,60215,92861,15702,1,4,6,13,2,Tidak pernah,Bali,
11/5/1971,Manager,Berumahtangga,"Rp80.573.000,- ",0,0,-3284,85,829558,138877,430560,60215,92861,15702,1,4,6,13,2,Tidak pernah,Jawa,
11/23/1982,Karyawan,Menikah,"Rp24.711.000,- ",0,0,-2733,86,10558,7877,25560,6215,3861,7702,1,3,0,3,7,Tidak pernah,Jawa,
11/16/1959,Kepala Divisi,Menikah,"Rp38.829.000,- ",0,1,-2745,86,76558,877,7560,215,861,16702,1,3,2,2,5,Tidak pernah,NTB,
6/17/1974,Kepala Divisi,Lajang,"Rp71.466.000,- ",0,0,-2746,86,412558,12877,546560,78215,182861,702,1,4,4,10,1,Tidak pernah,Sumatera,
8/7/1956,Manager,Berumahtangga,"Rp28.839.000,- ",1,1,-2771,86,24558,877,7560,215,861,1702,2,2,0,3,5,Tidak pernah,Jawa,
7/8/1951,Karyawan,Menikah,"Rp53.790.000,- ",0,2,-2776,86,335558,42877,127560,28215,5861,5702,3,7,2,8,6,Tidak pernah,Jawa,
1/16/1951,Manager,Duda,"Rp73.705.000,- ",0,2,-2777,86,612558,91877,520560,258215,107861,107702,2,9,6,8,5,Tidak pernah,Jawa,
8/30/1982,Karyawan,Menikah,"Rp22.448.000,- ",1,0,-2784,86,3558,1877,8560,23215,2861,18702,3,2,1,3,3,Tidak pernah,Bali,
10/31/1976,Karyawan,Cerai,"Rp12.571.000,- ",1,0,-2823,86,3558,5877,14560,2215,12861,17702,4,3,1,3,6,Tidak pernah,Bali,
10/6/1960,Manager,Berumahtangga,"Rp73.113.000,- ",0,0,-2846,86,741558,19877,154560,50215,9861,28702,1,3,4,7,2,Tidak pernah,Bali,
4/7/1990,Karyawan,Menikah,"Rp35.765.000,- ",1,0,-2861,86,22558,3877,30560,215,5861,15702,2,2,0,4,6,Tidak pernah,Sumatera,
6/7/1966,Kepala Divisi,Lajang,"Rp46.734.000,- ",1,2,-2912,86,100558,1877,39560,6215,1861,76702,4,3,2,3,6,Tidak pernah,Jawa,2
3/11/1963,Kepala Divisi,Berumahtangga,"Rp66.313.000,- ",0,1,-2947,86,625558,7877,99560,10215,22861,7702,2,6,3,12,4,Tidak pernah,Bali,
1/5/1957,Manager,Berumahtangga,"Rp68.148.000,- ",0,0,-2963,86,389558,66877,408560,37215,57861,85702,1,4,4,6,2,Tidak pernah,Jawa,
10/19/1965,Karyawan,Menikah,"Rp44.393.000,- ",1,1,-2972,86,24558,2877,20560,2215,2861,10702,2,1,0,4,4,Tidak pernah,Jawa,
1/30/1986,Kepala Divisi,Berumahtangga,"Rp38.197.000,- ",1,0,-3026,86,23558,877,11560,2215,1861,3702,1,1,0,3,5,Tidak pernah,Jawa,
2/9/1946,Kepala Divisi,Menikah,"Rp51.012.000,- ",0,0,-3098,86,102558,9877,63560,2215,9861,24702,1,4,1,4,6,Tidak pernah,Jawa,
1/21/1946,Kepala Divisi,Menikah,"Rp51.012.000,- ",0,0,-3098,86,102558,9877,63560,2215,9861,24702,1,4,1,4,6,Tidak pernah,Jawa,
1/11/1960,Karyawan,Berumahtangga,"Rp13.672.000,- ",1,1,-3099,86,6558,2877,9560,2215,1861,5702,2,1,0,3,8,Tidak pernah,Jawa,
11/28/1953,Karyawan,Berumahtangga,"Rp41.452.000,- ",1,1,-3141,86,13558,877,3560,215,861,702,1,1,0,2,7,Tidak pernah,Sumatera,
7/2/1982,Karyawan,Menikah,"Rp42.081.000,- ",1,0,-3149,86,175558,10877,110560,54215,6861,27702,2,6,3,4,6,Tidak pernah,Jawa,2
5/19/1986,Wirausaha,Lajang,"Rp14.906.000,- ",0,0,-3215,86,7558,7877,14560,7215,16861,15702,3,2,1,3,7,Tidak pernah,Bali,
2/12/1985,C-level,Lajang,"Rp33.812.000,- ",1,0,-3264,86,4558,17877,19560,30215,24861,39702,2,2,1,3,6,Tidak pernah,NTT,
3/30/1975,Manager,Lajang,"Rp46.098.000,- ",1,1,-3341,86,57558,877,27560,215,861,36702,4,3,2,2,8,Tidak pernah,Jawa,
4/12/1975,Manager,Lajang,"Rp46.098.000,- ",1,1,-3341,86,57558,877,27560,215,861,36702,4,3,2,2,8,Tidak pernah,Sumatera,
7/13/1975,Manager,Lajang,"Rp46.098.000,- ",1,1,-3341,86,57558,877,27560,215,861,36702,4,3,2,2,8,Tidak pernah,Sulawesi,5
5/31/1956,C-level,Menikah,"Rp53.230.000,- ",0,1,-3356,86,176558,72877,98560,136215,21861,229702,4,5,2,12,5,Tidak pernah,NTB,
11/22/1989,Manager,Berumahtangga,"Rp88.420.000,- ",0,0,-2719,87,957558,153877,612560,99215,95861,153702,1,4,7,8,1,Tidak pernah,Jawa,"[0, 2, 4]"
11/15/1963,C-level,Lajang,"Rp39.548.000,- ",1,1,-2751,87,15558,4877,10560,3215,4861,18702,2,1,1,3,3,Tidak pernah,Jawa,
10/4/1953,Karyawan,Berumahtangga,"Rp61.278.000,- ",0,1,-2837,87,111558,3877,28560,2215,6861,15702,2,3,1,4,6,Tidak pernah,Jawa,
1/11/1964,Karyawan,Lajang,"Rp81.246.000,- ",0,0,-2843,87,398558,190877,537560,61215,156861,37702,1,4,5,7,1,Tidak pernah,Jawa,"[0, 2]"
7/14/1975,Karyawan,Duda,"Rp58.330.000,- ",0,1,-2847,87,445558,53877,213560,104215,98861,151702,1,6,4,13,4,Tidak pernah,Jawa,
3/21/1975,Karyawan,Duda,"Rp58.330.000,- ",0,1,-2847,87,445558,53877,213560,104215,98861,151702,1,6,4,13,4,Tidak pernah,NTB,
1/7/1967,Karyawan,Berumahtangga,"Rp65.777.000,- ",0,0,-2853,87,565558,32877,435560,28215,32861,54702,1,2,8,6,1,Tidak pernah,NTT,
4/13/1980,C-level,Menikah,"Rp70.829.000,- ",1,1,-2871,87,141558,70877,106560,72215,19861,23702,2,4,2,8,3,Tidak pernah,Jawa,
6/3/1973,Manager,Berumahtangga,,0,0,-2879,87,445558,37877,359560,98215,28861,18702,1,2,4,8,1,Tidak pernah,NTB,
6/8/1962,Manager,Lajang,"Rp59.247.000,- ",0,2,-2894,87,327558,9877,122560,19215,14861,83702,5,5,2,9,6,Tidak pernah,Jawa,
5/31/1967,Karyawan,Lajang,"Rp25.930.000,- ",1,1,-2923,87,6558,1877,2560,2215,861,4702,1,1,0,2,7,Tidak pernah,Jawa,
2/30/1959,Karyawan,Berumahtangga,"Rp54.753.000,- ",0,1,-2951,87,197558,107877,227560,7215,59861,131702,3,5,2,11,4,Tidak pernah,Bali,
2/30/1974,Kepala Divisi,Berumahtangga,"Rp28.440.000,- ",1,0,-3018,87,38558,1877,24560,215,861,702,1,2,0,3,8,Tidak pernah,Jawa,
7/7/1973,C-level,Menikah,"Rp23.559.000,- ",1,0,-3022,87,25558,5877,19560,7215,861,23702,3,3,0,3,7,Tidak pernah,NTB,
5/13/1952,Karyawan,Cerai,"Rp62.335.000,- ",0,1,-3063,87,243558,131877,217560,85215,6861,26702,2,3,3,13,2,Tidak pernah,Jawa,
2/25/1979,Karyawan,Menikah,"Rp63.777.000,- ",1,1,-3123,87,457558,5877,106560,15215,17861,53702,8,11,1,6,8,Tidak pernah,Sulawesi,
8/25/1972,Karyawan,Menikah,"Rp59.666.000,- ",1,1,-3125,87,623558,53877,178560,23215,17861,133702,7,3,2,8,8,Tidak pernah,Sumatera,3
5/24/1956,Manager,Menikah,"Rp50.965.000,- ",0,1,-3155,87,544558,13877,85560,8215,6861,29702,3,10,4,5,8,Tidak pernah,Jawa,2
6/18/1965,C-level,Berumahtangga,"Rp71.488.000,- ",0,0,-3157,87,162558,33877,124560,40215,28861,172702,2,3,4,7,1,Tidak pernah,Sumatera,
7/31/1952,Karyawan,Lajang,"Rp72.228.000,- ",0,0,-3240,87,631558,28877,491560,30215,14861,56702,1,6,7,8,3,Tidak pernah,Jawa,
4/11/1953,Kepala Divisi,Lajang,"Rp46.231.000,- ",2,1,-3241,87,189558,2877,55560,215,5861,12702,4,6,1,4,9,Tidak pernah,Bali,
3/1/1974,Karyawan,Berumahtangga,"Rp75.702.000,- ",0,1,-3284,87,1073558,877,629560,145215,37861,37702,1,10,5,13,6,Tidak pernah,Jawa,4
7/8/1971,Karyawan,Cerai,"Rp43.300.000,- ",0,1,-3285,87,91558,3877,52560,2215,1861,31702,3,4,0,4,8,Tidak pernah,Sumatera,5
7/11/1957,Karyawan,Menikah,"Rp78.618.000,- ",0,0,-3300,87,736558,163877,818560,212215,163861,61702,1,4,7,10,2,Tidak pernah,Jawa,3
2/2/1958,Karyawan,Berumahtangga,,1,1,-3325,87,19558,4877,12560,2215,2861,6702,1,1,0,3,5,Tidak pernah,Kalimantan,
11/27/1985,Karyawan,Lajang,"Rp29.760.000,- ",1,0,-3330,87,64558,4877,68560,7215,5861,17702,4,3,1,4,8,Tidak pernah,NTB,
2/22/1985,Karyawan,Lajang,"Rp29.760.000,- ",1,0,-3330,87,64558,4877,68560,7215,5861,17702,4,3,1,4,8,Tidak pernah,Jawa,
4/5/1962,Karyawan,Berumahtangga,"Rp50.127.000,- ",0,1,-2692,88,274558,877,21560,4215,6861,15702,1,5,1,6,6,Tidak pernah,Jawa,3
9/31/1988,Karyawan,Berumahtangga,"Rp29.604.000,- ",1,0,-2864,88,7558,6877,13560,7215,6861,14702,1,1,0,3,9,Tidak pernah,Bali,2
3/26/1952,Karyawan,Menikah,"Rp49.413.000,- ",0,1,-2908,88,205558,7877,41560,3215,2861,46702,2,4,2,5,5,Tidak pernah,Jawa,
8/2/1958,Karyawan,Menikah,"Rp51.876.000,- ",0,0,-2918,88,99558,27877,102560,28215,48861,6702,1,2,2,8,1,Tidak pernah,NTB,
8/7/1974,Karyawan,Menikah,"Rp45.837.000,- ",1,1,-2999,88,215558,13877,87560,17215,17861,24702,5,6,2,5,7,Tidak pernah,Jawa,
12/2/1962,Kepala Divisi,Cerai,"Rp85.696.000,- ",0,0,-3083,88,714558,76877,395560,116215,861,12702,1,4,6,9,1,Tidak pernah,Jawa,5
10/20/1962,Kepala Divisi,Cerai,"Rp85.696.000,- ",0,0,-3083,88,714558,76877,395560,116215,861,12702,1,4,6,9,1,Tidak pernah,Jawa,5
2/22/1962,Manager,Cerai,"Rp59.432.000,- ",0,1,-3103,88,317558,25877,265560,25215,19861,12702,3,5,3,11,5,Tidak pernah,Jawa,
6/7/1951,Karyawan,Cerai,"Rp43.185.000,- ",0,1,-3106,88,537558,6877,42560,16215,6861,30702,2,9,3,6,8,Tidak pernah,Kalimantan,
1/16/1975,Kepala Divisi,Menikah,"Rp60.631.000,- ",1,1,-3111,88,565558,6877,65560,215,6861,19702,5,9,2,8,7,Tidak pernah,NTB,3
6/3/1985,Manager,Menikah,"Rp20.559.000,- ",1,0,-3135,88,13558,1877,29560,3215,861,7702,2,2,0,3,8,Tidak pernah,Kalimantan,
12/30/1956,Manager,Berumahtangga,"Rp50.898.000,- ",1,1,-3198,88,285558,28877,242560,55215,114861,135702,13,6,2,12,5,Tidak pernah,Bali,
10/9/1978,Karyawan,Menikah,"Rp73.807.000,- ",0,1,-3204,88,366558,124877,156560,71215,78861,54702,2,5,5,11,2,Tidak pernah,Sulawesi,
4/4/1956,Manager,Berumahtangga,"Rp14.661.000,- ",0,0,-3205,88,4558,1877,11560,6215,2861,2702,1,1,0,3,6,Tidak pernah,Jawa,
3/15/1954,Karyawan,Berumahtangga,"Rp36.807.000,- ",1,1,-3217,88,4558,2877,5560,215,861,5702,1,1,0,2,6,Tidak pernah,Sulawesi,
4/17/1975,C-level,Berumahtangga,"Rp46.772.000,- ",0,1,-3260,88,350558,104877,189560,197215,151861,57702,6,11,8,5,8,Tidak pernah,Sumatera,2
5/9/1947,Kepala Divisi,Berumahtangga,"Rp81.574.000,- ",0,0,-2723,89,1252558,877,465560,46215,35861,702,1,4,5,8,1,Tidak pernah,Bali,"[3, 4]"
5/15/1976,Karyawan,Menikah,"Rp30.772.000,- ",1,1,-2770,89,7558,2877,4560,2215,1861,4702,1,1,0,2,6,Tidak pernah,Sumatera,
12/29/1978,Kepala Divisi,Menikah,"Rp46.377.000,- ",1,0,-2781,89,37558,877,46560,4215,3861,702,1,2,1,3,4,Tidak pernah,Bali,
1/8/1974,Kepala Divisi,Menikah,"Rp78.128.000,- ",0,1,-2791,89,934558,24877,230560,16215,24861,36702,2,8,4,6,3,Tidak pernah,NTB,"[3, 4]"
6/10/1972,Kepala Divisi,Berumahtangga,"Rp83.443.000,- ",0,0,-2841,89,518558,42877,742560,55215,56861,84702,1,6,10,5,2,Tidak pernah,NTB,
2/19/1960,C-level,Berumahtangga,"Rp50.523.000,- ",1,1,-2847,89,51558,4877,24560,4215,7861,1702,2,2,0,4,6,Tidak pernah,NTT,
4/20/1965,Karyawan,Berumahtangga,"Rp47.009.000,- ",0,1,-2932,89,171558,45877,73560,59215,10861,90702,4,3,2,8,4,Tidak pernah,Jawa,
12/8/1967,Manager,Menikah,"Rp37.054.000,- ",1,1,-2948,89,12558,1877,6560,215,1861,5702,2,1,0,3,7,Tidak pernah,Bali,
4/31/1971,Kepala Divisi,Menikah,"Rp32.011.000,- ",1,0,-2972,89,99558,877,15560,2215,1861,5702,3,2,1,4,7,Tidak pernah,Jawa,
9/13/1962,C-level,Berumahtangga,"Rp82.122.000,- ",0,0,-2979,89,734558,22877,350560,151215,25861,100702,1,3,9,13,1,Tidak pernah,Jawa,4
11/26/1975,Karyawan,Cerai,"Rp70.300.000,- ",1,0,-3010,89,1045558,61877,338560,60215,46861,46702,3,5,5,13,8,Tidak pernah,Jawa,
12/13/1976,Manager,Berumahtangga,"Rp21.024.000,- ",0,0,-3021,89,36558,4877,18560,6215,2861,18702,1,2,0,4,7,Tidak pernah,Jawa,
12/30/1968,Karyawan,Berumahtangga,"Rp34.916.000,- ",2,0,-3071,89,51558,23877,82560,33215,861,42702,4,5,1,3,9,Tidak pernah,Bali,
9/10/1967,Karyawan,Berumahtangga,"Rp27.943.000,- ",1,1,-3101,89,12558,1877,16560,4215,1861,3702,3,2,0,3,8,Tidak pernah,Jawa,
8/3/1971,Manager,Menikah,"Rp39.791.000,- ",0,1,-3119,89,85558,15877,27560,13215,13861,21702,2,3,1,4,7,Tidak pernah,Jawa,
2/28/1965,Kepala Divisi,Menikah,"Rp62.745.000,- ",0,1,-3124,89,562558,21877,464560,28215,10861,32702,3,7,8,11,5,Tidak pernah,Bali,
7/17/1969,Karyawan,Lajang,"Rp18.589.000,- ",0,0,-3204,89,6558,4877,25560,15215,12861,13702,2,2,1,3,7,Tidak pernah,NTT,
1/16/1976,Karyawan,Berumahtangga,"Rp85.606.000,- ",0,1,-3255,89,717558,42877,864560,219215,30861,84702,2,6,7,9,3,Tidak pernah,Jawa,0
11/10/1951,Wirausaha,Menikah,"Rp26.997.000,- ",0,0,-3262,89,7558,23877,78560,133215,49861,144702,2,4,2,5,7,Tidak pernah,Jawa,
12/8/1961,Karyawan,Lajang,"Rp82.332.000,- ",0,0,-3311,89,830558,59877,968560,51215,79861,19702,1,5,3,12,2,Tidak pernah,NTB,"[4, 5]"
1/25/1970,Kepala Divisi,Menikah,"Rp38.853.000,- ",1,1,-2698,90,29558,877,14560,215,861,2702,2,2,0,3,7,Tidak pernah,Sulawesi,
4/19/1968,Manager,Cerai,"Rp27.071.000,- ",1,0,-2728,90,8558,3877,19560,215,2861,3702,2,2,0,3,6,Tidak pernah,Jawa,
3/12/1954,Kepala Divisi,Lajang,"Rp90.933.000,- ",0,0,-2751,90,1020558,31877,430560,62215,63861,79702,1,4,6,4,1,Tidak pernah,Jawa,4
1/14/1966,Kepala Divisi,Berumahtangga,"Rp65.814.000,- ",0,1,-2780,90,561558,14877,113560,10215,14861,35702,3,8,2,10,5,Tidak pernah,Jawa,
10/14/1958,Kepala Divisi,Berumahtangga,"Rp74.250.000,- ",0,0,-2815,90,680558,11877,392560,75215,861,702,1,2,11,4,1,Tidak pernah,Sumatera,
9/16/1976,Manager,Menikah,"Rp33.181.000,- ",1,0,-2838,90,9558,877,3560,215,861,4702,1,1,0,2,6,Tidak pernah,Jawa,2
3/15/1944,Manager,Duda,"Rp45.006.000,- ",0,0,-3007,90,162558,25877,53560,16215,861,10702,1,3,1,7,3,Tidak pernah,Jawa,
7/20/1958,Manager,Berumahtangga,"Rp42.315.000,- ",0,1,-3013,90,67558,15877,80560,17215,11861,80702,3,1,4,4,3,Tidak pernah,NTT,
2/9/1950,Kepala Divisi,Menikah,"Rp48.699.000,- ",1,1,-3065,90,26558,1877,10560,2215,861,1702,1,1,0,3,5,Tidak pernah,Kalimantan,
11/29/1954,Karyawan,Menikah,"Rp59.111.000,- ",0,0,-3084,90,524558,877,134560,28215,28861,155702,1,11,1,8,7,Tidak pernah,Kalimantan,
1/11/1955,Karyawan,Menikah,"Rp48.726.000,- ",0,1,-3089,90,138558,3877,38560,4215,861,59702,3,3,2,4,6,Tidak pernah,NTB,
12/10/1955,Karyawan,Cerai,"Rp37.244.000,- ",1,1,-3089,90,18558,2877,10560,215,861,25702,1,1,1,2,7,Tidak pernah,Jawa,2
7/8/1970,Karyawan,Berumahtangga,"Rp74.854.000,- ",1,2,-3108,90,856558,59877,487560,58215,29861,73702,7,2,5,5,5,Tidak pernah,NTB,
12/18/1964,Kepala Divisi,Menikah,"Rp60.896.000,- ",0,1,-3287,90,1013558,30877,399560,60215,46861,153702,3,9,10,4,6,Tidak pernah,Sumatera,5
2/21/1988,Kepala Divisi,Menikah,"Rp67.546.000,- ",0,0,-3328,90,864558,134877,768560,150215,38861,172702,1,4,10,5,3,Tidak pernah,Bali,
3/8/1988,Kepala Divisi,Menikah,"Rp67.546.000,- ",0,0,-3328,90,864558,134877,768560,150215,38861,172702,1,4,10,5,3,Tidak pernah,Jawa,
9/6/1987,Karyawan,Lajang,"Rp46.923.000,- ",1,0,-3337,90,85558,44877,54560,102215,78861,6702,3,5,1,7,7,Tidak pernah,Jawa,
5/21/1972,Karyawan,Menikah,"Rp38.988.000,- ",1,2,-3339,90,164558,24877,103560,12215,3861,42702,7,5,1,6,8,Tidak pernah,Jawa,
3/21/1971,C-level,Cerai,"Rp49.118.000,- ",0,0,-3341,90,620558,54877,239560,99215,98861,119702,2,9,7,10,7,Tidak pernah,Jawa,"[1, 3, 5]"
1/13/1978,Kepala Divisi,Berumahtangga,"Rp27.683.000,- ",1,0,-3355,90,152558,9877,121560,12215,12861,45702,4,6,2,4,8,Tidak pernah,Jawa,
12/6/1974,Kepala Divisi,Lajang,"Rp39.190.000,- ",1,0,-2725,91,68558,8877,18560,19215,8861,12702,2,2,1,4,5,Tidak pernah,Jawa,
8/29/1981,Karyawan,Cerai,"Rp56.981.000,- ",0,0,-2816,91,908558,48877,217560,32215,12861,24702,1,2,3,13,6,Tidak pernah,Bali,3
5/18/1984,Karyawan,Menikah,"Rp23.228.000,- ",1,0,-2836,91,53558,3877,49560,7215,4861,5702,4,3,0,4,8,Tidak pernah,Sumatera,
10/2/1984,Karyawan,Menikah,"Rp90.000.000,- ",0,0,-2849,91,675558,144877,133560,94215,192861,241702,1,4,8,5,1,Tidak pernah,Sumatera,"[0, 2, 4]"
7/11/1953,Kepala Divisi,Menikah,"Rp55.707.000,- ",0,1,-2850,91,208558,7877,82560,30215,66861,35702,2,3,2,9,3,Tidak pernah,Jawa,
6/13/1989,Karyawan,Lajang,"Rp9.255.000,- ",1,0,-2852,91,9558,877,7560,2215,861,4702,1,1,1,2,8,Tidak pernah,Sulawesi,
8/30/1977,Kepala Divisi,Lajang,"Rp42.997.000,- ",1,1,-2865,91,4558,877,5560,215,1861,5702,1,1,0,2,7,Tidak pernah,Jawa,
3/14/1959,Karyawan,Berumahtangga,"Rp71.232.000,- ",0,1,-2874,91,653558,17877,170560,34215,26861,17702,2,11,2,10,7,Tidak pernah,Jawa,
6/6/1954,Kepala Divisi,Menikah,"Rp57.744.000,- ",0,1,-2890,91,350558,3877,39560,215,861,19702,2,9,1,4,8,Tidak pernah,Jawa,
2/11/1966,Manager,Menikah,"Rp33.585.000,- ",0,1,-2938,91,30558,11877,33560,13215,6861,29702,1,2,0,4,4,Tidak pernah,Jawa,
8/9/1965,C-level,Menikah,"Rp46.891.000,- ",0,1,-2962,91,43558,12877,23560,29215,15861,61702,1,2,1,4,4,Tidak pernah,NTB,
2/19/1965,C-level,Menikah,"Rp46.891.000,- ",0,1,-2962,91,43558,12877,23560,29215,15861,61702,1,2,1,4,4,Tidak pernah,Jawa,
11/20/1956,Karyawan,Menikah,"Rp50.387.000,- ",0,2,-2963,91,369558,9877,87560,12215,14861,34702,3,6,2,8,5,Tidak pernah,Jawa,
6/5/1969,Karyawan,Berumahtangga,"Rp76.653.000,- ",0,0,-2978,91,736558,63877,946560,219215,189861,126702,1,4,7,11,2,Tidak pernah,Jawa,"[0, 4]"
12/11/1956,Kepala Divisi,Berumahtangga,"Rp76.542.000,- ",0,0,-3117,91,794558,73877,573560,215,29861,14702,1,4,8,10,2,Tidak pernah,Jawa,
10/8/1949,Manager,Menikah,"Rp76.995.000,- ",0,1,-3119,91,1012558,80877,498560,215,16861,176702,2,11,4,9,5,Tidak pernah,NTT,0
4/26/1978,Karyawan,Menikah,"Rp38.415.000,- ",1,1,-3204,91,22558,1877,13560,4215,861,4702,2,1,0,3,7,Tidak pernah,Jawa,
6/16/1956,Karyawan,Cerai,"Rp22.304.000,- ",0,0,-3355,91,3558,2877,7560,215,4861,2702,1,1,0,2,8,Tidak pernah,Jawa,
8/27/1952,Karyawan,Lajang,"Rp75.127.000,- ",0,0,-2699,92,203558,35877,305560,46215,17861,227702,1,2,11,5,1,Tidak pernah,NTB,
8/14/1952,Karyawan,Lajang,"Rp75.127.000,- ",0,0,-2699,92,203558,35877,305560,46215,17861,227702,1,2,11,5,1,Tidak pernah,Bali,
6/1/1953,Karyawan,Menikah,"Rp39.722.000,- ",0,1,-2786,92,32558,877,5560,2215,861,8702,2,2,0,3,5,Tidak pernah,Jawa,
12/21/1966,Kepala Divisi,Lajang,"Rp7.144.000,- ",0,2,-2865,92,81558,4877,33560,5215,2861,291702,0,23,1,1,0,Tidak pernah,Jawa,
7/8/1977,Karyawan,Berumahtangga,"Rp39.771.000,- ",1,0,-2866,92,6558,2877,18560,2215,8861,14702,1,2,0,3,4,Tidak pernah,Bali,
5/12/1972,Manager,Cerai,"Rp42.618.000,- ",1,0,-2924,92,76558,14877,74560,13215,5861,10702,2,5,0,4,8,Tidak pernah,Jawa,
5/27/1958,Kepala Divisi,Berumahtangga,"Rp51.518.000,- ",0,1,-2930,92,350558,8877,66560,17215,4861,4702,2,3,2,10,3,Tidak pernah,NTB,
7/11/1972,Karyawan,Menikah,"Rp74.716.000,- ",0,1,-2951,92,133558,27877,421560,13215,195861,71702,2,7,3,5,4,Tidak pernah,Jawa,
12/22/1975,Karyawan,Lajang,"Rp33.955.000,- ",1,0,-2985,92,100558,2877,128560,23215,7861,10702,4,5,1,5,8,Tidak pernah,Bali,
1/5/1954,Manager,Menikah,"Rp45.736.000,- ",0,1,-3001,92,188558,3877,180560,20215,3861,43702,5,7,1,6,7,Tidak pernah,NTB,
5/4/1971,Karyawan,Lajang,"Rp31.632.000,- ",0,0,-3011,92,17558,8877,12560,11215,15861,32702,1,2,1,2,7,Tidak pernah,Jawa,
8/22/1974,Karyawan,Menikah,"Rp60.093.000,- ",0,1,-3029,92,502558,12877,109560,16215,6861,90702,2,7,2,10,6,Tidak pernah,Jawa,
1/7/1969,Karyawan,Lajang,"Rp30.822.000,- ",1,0,-3041,92,3558,9877,13560,2215,12861,12702,1,1,0,3,7,Tidak pernah,Jawa,
11/13/1968,Karyawan,Berumahtangga,"Rp41.728.000,- ",1,0,-3062,92,13558,6877,15560,3215,5861,13702,1,2,0,2,10,Tidak pernah,Kalimantan,
3/13/1958,Manager,Menikah,"Rp80.739.000,- ",0,0,-3063,92,674558,92877,736560,39215,861,92702,1,3,11,9,1,Tidak pernah,Jawa,
3/31/1991,Karyawan,Lajang,"Rp49.767.000,- ",0,0,-3084,92,202558,47877,197560,55215,42861,149702,1,5,4,8,4,Tidak pernah,NTT,
2/31/1981,Wirausaha,Menikah,"Rp34.445.000,- ",0,0,-3179,92,228558,122877,122560,208215,129861,30702,6,11,2,8,9,Tidak pernah,Jawa,
2/31/1951,Karyawan,Duda,"Rp67.046.000,- ",0,1,-3200,92,544558,35877,133560,23215,151861,107702,2,4,5,4,2,Tidak pernah,Kalimantan,
4/2/1965,Karyawan,Menikah,"Rp73.538.000,- ",0,1,-3242,92,811558,76877,428560,99215,137861,107702,3,10,4,9,7,Tidak pernah,Sumatera,
3/16/1966,Karyawan,Menikah,"Rp80.398.000,- ",0,0,-3257,92,342558,51877,936560,207215,35861,26702,1,5,8,12,3,Tidak pernah,Jawa,4
7/10/1956,Manager,Menikah,"Rp52.973.000,- ",0,1,-3259,92,856558,877,76560,12215,9861,199702,7,9,6,9,8,Tidak pernah,Bali,
9/26/1954,Karyawan,Menikah,"Rp38.998.000,- ",1,1,-3264,92,34558,1877,14560,215,861,5702,3,2,0,3,8,Pernah,Jawa,
2/28/1954,Karyawan,Menikah,"Rp38.998.000,- ",1,1,-3264,92,34558,1877,14560,215,861,5702,3,2,0,3,8,Pernah,Bali,
1/31/1958,C-level,Berumahtangga,"Rp26.490.000,- ",0,0,-3306,92,45558,47877,52560,21215,20861,25702,2,3,1,5,6,Tidak pernah,Bali,
12/29/1958,C-level,Berumahtangga,"Rp26.490.000,- ",0,0,-3306,92,45558,47877,52560,21215,20861,25702,2,3,1,5,6,Tidak pernah,Jawa,
3/29/1988,C-level,Menikah,"Rp23.331.000,- ",1,0,-3324,92,5558,36877,7560,215,10861,45702,2,3,0,3,8,Tidak pernah,Sulawesi,
9/12/1961,Karyawan,Menikah,"Rp60.544.000,- ",1,1,-3334,92,201558,2877,43560,3215,5861,35702,4,5,1,5,6,Tidak pernah,Kalimantan,
9/12/1961,Karyawan,Menikah,"Rp60.544.000,- ",1,1,-3334,92,201558,2877,43560,3215,5861,35702,4,5,1,5,6,Tidak pernah,NTB,
